INEX_LD-2012363	American twins famous  American professional tennis double players	twins famous	
INEX_LD-2012363	American twins famous  American professional tennis double players	famous american	
INEX_LD-2012363	American twins famous  American professional tennis double players	american professional	
INEX_LD-2012363	American twins famous  American professional tennis double players	professional tennis	
INEX_LD-2012363	American twins famous  American professional tennis double players	tennis players	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	mathematician	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	computer	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	scientist	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	mits	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	six	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	inaugural	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	macvicar	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	faculty	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	fellows	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	mathematician computer	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	computer scientist	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	scientist mits	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	mits six	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	six inaugural	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	inaugural macvicar	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	macvicar faculty	
INEX_LD-2012365	mathematician computer scientist MIT's six inaugural MacVicar Faculty Fellows	faculty fellows	
INEX_LD-2012367	invented telescope	invented	
INEX_LD-2012367	invented telescope	telescope	
INEX_LD-2012367	invented telescope	invented telescope	
INEX_LD-2012369	most famous civic-military airports	famous	
INEX_LD-2012369	most famous civic-military airports	civic	
INEX_LD-2012369	most famous civic-military airports	military	
INEX_LD-2012369	most famous civic-military airports	airports	
INEX_LD-2012369	most famous civic-military airports	famous civic	
INEX_LD-2012369	most famous civic-military airports	civic military	
INEX_LD-2012369	most famous civic-military airports	military airports	
INEX_LD-2012371	most beautiful railway stations world cities located	beautiful	
INEX_LD-2012371	most beautiful railway stations world cities located	railway	
INEX_LD-2012371	most beautiful railway stations world cities located	stations	
INEX_LD-2012371	most beautiful railway stations world cities located	world	
INEX_LD-2012371	most beautiful railway stations world cities located	cities	
INEX_LD-2012371	most beautiful railway stations world cities located	located	
INEX_LD-2012371	most beautiful railway stations world cities located	beautiful railway	
INEX_LD-2012371	most beautiful railway stations world cities located	railway stations	
INEX_LD-2012371	most beautiful railway stations world cities located	stations world	
INEX_LD-2012371	most beautiful railway stations world cities located	world cities	
INEX_LD-2012371	most beautiful railway stations world cities located	cities located	
INEX_LD-2012372	famous historical battlefields opponents fought	famous	
INEX_LD-2012372	famous historical battlefields opponents fought	historical	
INEX_LD-2012372	famous historical battlefields opponents fought	battlefields	
INEX_LD-2012372	famous historical battlefields opponents fought	opponents	
INEX_LD-2012372	famous historical battlefields opponents fought	fought	
INEX_LD-2012372	famous historical battlefields opponents fought	famous historical	
INEX_LD-2012372	famous historical battlefields opponents fought	historical battlefields	
INEX_LD-2012372	famous historical battlefields opponents fought	battlefields opponents	
INEX_LD-2012372	famous historical battlefields opponents fought	opponents fought	
INEX_LD-2012373	birds cannot fly	birds	
INEX_LD-2012373	birds cannot fly	fly	
INEX_LD-2012373	birds cannot fly	birds fly	
INEX_LD-2012375	animals lay eggs mammals	animals	
INEX_LD-2012375	animals lay eggs mammals	lay	
INEX_LD-2012375	animals lay eggs mammals	eggs	
INEX_LD-2012375	animals lay eggs mammals	mammals	
INEX_LD-2012375	animals lay eggs mammals	animals lay	
INEX_LD-2012375	animals lay eggs mammals	lay eggs	
INEX_LD-2012375	animals lay eggs mammals	eggs mammals	
INEX_LD-2012377	allegedly caused World War I	allegedly	
INEX_LD-2012377	allegedly caused World War I	caused	
INEX_LD-2012377	allegedly caused World War I	world	
INEX_LD-2012377	allegedly caused World War I	war	
INEX_LD-2012377	allegedly caused World War I	allegedly caused	
INEX_LD-2012377	allegedly caused World War I	caused world	
INEX_LD-2012377	allegedly caused World War I	world war	
INEX_LD-2012379	pairs cities same language same longitude different countries	pairs	
INEX_LD-2012379	pairs cities same language same longitude different countries	cities	
INEX_LD-2012379	pairs cities same language same longitude different countries	language	
INEX_LD-2012379	pairs cities same language same longitude different countries	longitude	
INEX_LD-2012379	pairs cities same language same longitude different countries	different	
INEX_LD-2012379	pairs cities same language same longitude different countries	countries	
INEX_LD-2012379	pairs cities same language same longitude different countries	pairs cities	
INEX_LD-2012379	pairs cities same language same longitude different countries	cities language	
INEX_LD-2012379	pairs cities same language same longitude different countries	language longitude	
INEX_LD-2012379	pairs cities same language same longitude different countries	longitude different	
INEX_LD-2012379	pairs cities same language same longitude different countries	different countries	
INEX_LD-2012381	movie directors directed a block buster	movie	
INEX_LD-2012381	movie directors directed a block buster	directors	
INEX_LD-2012381	movie directors directed a block buster	directed	
INEX_LD-2012381	movie directors directed a block buster	block	
INEX_LD-2012381	movie directors directed a block buster	buster	
INEX_LD-2012381	movie directors directed a block buster	movie directors	
INEX_LD-2012381	movie directors directed a block buster	directors directed	
INEX_LD-2012381	movie directors directed a block buster	directed block	
INEX_LD-2012381	movie directors directed a block buster	block buster	
INEX_LD-2012383	famous computer scientists disappeared at sea	famous	attribute
INEX_LD-2012383	famous computer scientists disappeared at sea	computer	attribute
INEX_LD-2012383	famous computer scientists disappeared at sea	scientists	type
INEX_LD-2012383	famous computer scientists disappeared at sea	disappeared	attribute
INEX_LD-2012383	famous computer scientists disappeared at sea	sea	none
INEX_LD-2012383	famous computer scientists disappeared at sea	famous computer	none
INEX_LD-2012383	famous computer scientists disappeared at sea	computer scientists	type
INEX_LD-2012383	famous computer scientists disappeared at sea	scientists disappeared	type
INEX_LD-2012383	famous computer scientists disappeared at sea	disappeared sea	attribute
INEX_LD-2012385	famous politicians vegetarians	famous	attribute
INEX_LD-2012385	famous politicians vegetarians	politicians	type
INEX_LD-2012385	famous politicians vegetarians	vegetarians	attribute
INEX_LD-2012385	famous politicians vegetarians	famous politicians	type
INEX_LD-2012385	famous politicians vegetarians	politicians vegetarians	unsure
INEX_LD-2012387	famous river confluence dam constructed	famous	
INEX_LD-2012387	famous river confluence dam constructed	river	
INEX_LD-2012387	famous river confluence dam constructed	confluence	
INEX_LD-2012387	famous river confluence dam constructed	dam	
INEX_LD-2012387	famous river confluence dam constructed	constructed	
INEX_LD-2012387	famous river confluence dam constructed	famous river	
INEX_LD-2012387	famous river confluence dam constructed	river confluence	
INEX_LD-2012387	famous river confluence dam constructed	confluence dam	
INEX_LD-2012387	famous river confluence dam constructed	dam constructed	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	frequently	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	visited	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	sharks	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	gulf	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	indian	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	ocean	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	frequently visited	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	visited sharks	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	sharks gulf	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	gulf indian	
INEX_LD-2012389	frequently visited sharks gulf Indian Ocean	indian ocean	
INEX_LD-2012390	baseball player most homeruns national league	baseball	
INEX_LD-2012390	baseball player most homeruns national league	player	
INEX_LD-2012390	baseball player most homeruns national league	homeruns	
INEX_LD-2012390	baseball player most homeruns national league	national	
INEX_LD-2012390	baseball player most homeruns national league	league	
INEX_LD-2012390	baseball player most homeruns national league	baseball player	
INEX_LD-2012390	baseball player most homeruns national league	player homeruns	
INEX_LD-2012390	baseball player most homeruns national league	homeruns national	
INEX_LD-2012390	baseball player most homeruns national league	national league	
INEX_XER-60	olympic classes dinghy sailing	olympic	
INEX_XER-60	olympic classes dinghy sailing	classes	
INEX_XER-60	olympic classes dinghy sailing	dinghy	
INEX_XER-60	olympic classes dinghy sailing	sailing	
INEX_XER-60	olympic classes dinghy sailing	olympic classes	
INEX_XER-60	olympic classes dinghy sailing	classes dinghy	
INEX_XER-60	olympic classes dinghy sailing	dinghy sailing	
INEX_XER-62	Neil Gaiman novels	neil	
INEX_XER-62	Neil Gaiman novels	gaiman	
INEX_XER-62	Neil Gaiman novels	novels	
INEX_XER-62	Neil Gaiman novels	neil gaiman	
INEX_XER-62	Neil Gaiman novels	gaiman novels	
INEX_XER-63	Hugo awarded best novels	hugo	
INEX_XER-63	Hugo awarded best novels	awarded	
INEX_XER-63	Hugo awarded best novels	best	
INEX_XER-63	Hugo awarded best novels	novels	
INEX_XER-63	Hugo awarded best novels	hugo awarded	
INEX_XER-63	Hugo awarded best novels	awarded best	
INEX_XER-63	Hugo awarded best novels	best novels	
INEX_XER-64	Alan Moore graphic novels adapted to film	alan	
INEX_XER-64	Alan Moore graphic novels adapted to film	moore	
INEX_XER-64	Alan Moore graphic novels adapted to film	graphic	
INEX_XER-64	Alan Moore graphic novels adapted to film	novels	
INEX_XER-64	Alan Moore graphic novels adapted to film	adapted	
INEX_XER-64	Alan Moore graphic novels adapted to film	film	
INEX_XER-64	Alan Moore graphic novels adapted to film	alan moore	
INEX_XER-64	Alan Moore graphic novels adapted to film	moore graphic	
INEX_XER-64	Alan Moore graphic novels adapted to film	graphic novels	
INEX_XER-64	Alan Moore graphic novels adapted to film	novels adapted	
INEX_XER-64	Alan Moore graphic novels adapted to film	adapted film	
INEX_XER-65	Pacific navigators Australia explorers	pacific	
INEX_XER-65	Pacific navigators Australia explorers	navigators	
INEX_XER-65	Pacific navigators Australia explorers	australia	
INEX_XER-65	Pacific navigators Australia explorers	explorers	
INEX_XER-65	Pacific navigators Australia explorers	pacific navigators	
INEX_XER-65	Pacific navigators Australia explorers	navigators australia	
INEX_XER-65	Pacific navigators Australia explorers	australia explorers	
INEX_XER-67	Ferris and observation wheels	ferris	
INEX_XER-67	Ferris and observation wheels	observation	
INEX_XER-67	Ferris and observation wheels	wheels	
INEX_XER-67	Ferris and observation wheels	ferris observation	
INEX_XER-67	Ferris and observation wheels	observation wheels	
INEX_XER-72	films shot in Venice 	films	
INEX_XER-72	films shot in Venice 	shot	
INEX_XER-72	films shot in Venice 	venice	
INEX_XER-72	films shot in Venice 	films shot	
INEX_XER-72	films shot in Venice 	shot venice	
INEX_XER-73	magazines about indie-music 	magazines	
INEX_XER-73	magazines about indie-music 	indie	
INEX_XER-73	magazines about indie-music 	music	
INEX_XER-73	magazines about indie-music 	magazines indie	
INEX_XER-73	magazines about indie-music 	indie music	
INEX_XER-74	circus mammals	circus	
INEX_XER-74	circus mammals	mammals	
INEX_XER-74	circus mammals	circus mammals	
INEX_XER-79	Works by Charles Rennie Mackintosh	works	
INEX_XER-79	Works by Charles Rennie Mackintosh	charles	
INEX_XER-79	Works by Charles Rennie Mackintosh	rennie	
INEX_XER-79	Works by Charles Rennie Mackintosh	mackintosh	
INEX_XER-79	Works by Charles Rennie Mackintosh	works charles	
INEX_XER-79	Works by Charles Rennie Mackintosh	charles rennie	
INEX_XER-79	Works by Charles Rennie Mackintosh	rennie mackintosh	
INEX_XER-81	Movies about English hooligans	movies	
INEX_XER-81	Movies about English hooligans	english	
INEX_XER-81	Movies about English hooligans	hooligans	
INEX_XER-81	Movies about English hooligans	movies english	
INEX_XER-81	Movies about English hooligans	english hooligans	
INEX_XER-86	List of countries in World War Two	list	
INEX_XER-86	List of countries in World War Two	countries	
INEX_XER-86	List of countries in World War Two	world	
INEX_XER-86	List of countries in World War Two	war	
INEX_XER-86	List of countries in World War Two	two	
INEX_XER-86	List of countries in World War Two	list countries	
INEX_XER-86	List of countries in World War Two	countries world	
INEX_XER-86	List of countries in World War Two	world war	
INEX_XER-86	List of countries in World War Two	war two	
INEX_XER-87	Axis powers of World War II	axis	
INEX_XER-87	Axis powers of World War II	powers	
INEX_XER-87	Axis powers of World War II	world	
INEX_XER-87	Axis powers of World War II	war	
INEX_XER-87	Axis powers of World War II	ii	
INEX_XER-87	Axis powers of World War II	axis powers	
INEX_XER-87	Axis powers of World War II	powers world	
INEX_XER-87	Axis powers of World War II	world war	
INEX_XER-87	Axis powers of World War II	war ii	
INEX_XER-88	Nordic authors who are known for children's literature	nordic	
INEX_XER-88	Nordic authors who are known for children's literature	authors	
INEX_XER-88	Nordic authors who are known for children's literature	known	
INEX_XER-88	Nordic authors who are known for children's literature	childrens	
INEX_XER-88	Nordic authors who are known for children's literature	literature	
INEX_XER-88	Nordic authors who are known for children's literature	nordic authors	
INEX_XER-88	Nordic authors who are known for children's literature	authors known	
INEX_XER-88	Nordic authors who are known for children's literature	known childrens	
INEX_XER-88	Nordic authors who are known for children's literature	childrens literature	
INEX_XER-91	Paul Auster novels	paul	
INEX_XER-91	Paul Auster novels	auster	
INEX_XER-91	Paul Auster novels	novels	
INEX_XER-91	Paul Auster novels	paul auster	
INEX_XER-91	Paul Auster novels	auster novels	
INEX_XER-94	Hybrid cars sold in Europe	hybrid	
INEX_XER-94	Hybrid cars sold in Europe	cars	
INEX_XER-94	Hybrid cars sold in Europe	sold	
INEX_XER-94	Hybrid cars sold in Europe	europe	
INEX_XER-94	Hybrid cars sold in Europe	hybrid cars	
INEX_XER-94	Hybrid cars sold in Europe	cars sold	
INEX_XER-94	Hybrid cars sold in Europe	sold europe	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	tom	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	hanks	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	movies	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	plays	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	leading	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	role	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	tom hanks	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	hanks movies	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	movies plays	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	plays leading	
INEX_XER-95	Tom Hanks movies where he plays a leading role.	leading role	
INEX_XER-96	Pure object-oriented programing languages	pure	
INEX_XER-96	Pure object-oriented programing languages	object	
INEX_XER-96	Pure object-oriented programing languages	oriented	
INEX_XER-96	Pure object-oriented programing languages	programing	
INEX_XER-96	Pure object-oriented programing languages	languages	
INEX_XER-96	Pure object-oriented programing languages	pure object	
INEX_XER-96	Pure object-oriented programing languages	object oriented	
INEX_XER-96	Pure object-oriented programing languages	oriented programing	
INEX_XER-96	Pure object-oriented programing languages	programing languages	
INEX_XER-97	Compilers that can compile both C and C++	compilers	
INEX_XER-97	Compilers that can compile both C and C++	compile	
INEX_XER-97	Compilers that can compile both C and C++	c	
INEX_XER-97	Compilers that can compile both C and C++	c	
INEX_XER-97	Compilers that can compile both C and C++	compilers compile	
INEX_XER-97	Compilers that can compile both C and C++	compile c	
INEX_XER-97	Compilers that can compile both C and C++	c c	
INEX_XER-98	Makers of lawn tennis rackets	makers	
INEX_XER-98	Makers of lawn tennis rackets	lawn	
INEX_XER-98	Makers of lawn tennis rackets	tennis	
INEX_XER-98	Makers of lawn tennis rackets	rackets	
INEX_XER-98	Makers of lawn tennis rackets	makers lawn	
INEX_XER-98	Makers of lawn tennis rackets	lawn tennis	
INEX_XER-98	Makers of lawn tennis rackets	tennis rackets	
INEX_XER-99	Computer systems that have a recursive acronym for the name	computer	
INEX_XER-99	Computer systems that have a recursive acronym for the name	systems	
INEX_XER-99	Computer systems that have a recursive acronym for the name	recursive	
INEX_XER-99	Computer systems that have a recursive acronym for the name	acronym	
INEX_XER-99	Computer systems that have a recursive acronym for the name	name	
INEX_XER-99	Computer systems that have a recursive acronym for the name	computer systems	
INEX_XER-99	Computer systems that have a recursive acronym for the name	systems recursive	
INEX_XER-99	Computer systems that have a recursive acronym for the name	recursive acronym	
INEX_XER-99	Computer systems that have a recursive acronym for the name	acronym name	
INEX_XER-100	Operating systems to which Steve Jobs related	operating	
INEX_XER-100	Operating systems to which Steve Jobs related	systems	
INEX_XER-100	Operating systems to which Steve Jobs related	steve	
INEX_XER-100	Operating systems to which Steve Jobs related	jobs	
INEX_XER-100	Operating systems to which Steve Jobs related	related	
INEX_XER-100	Operating systems to which Steve Jobs related	operating systems	
INEX_XER-100	Operating systems to which Steve Jobs related	systems steve	
INEX_XER-100	Operating systems to which Steve Jobs related	steve jobs	
INEX_XER-100	Operating systems to which Steve Jobs related	jobs related	
INEX_XER-106	Noble english person from the Hundred Years' War	noble	
INEX_XER-106	Noble english person from the Hundred Years' War	english	
INEX_XER-106	Noble english person from the Hundred Years' War	person	
INEX_XER-106	Noble english person from the Hundred Years' War	hundred	
INEX_XER-106	Noble english person from the Hundred Years' War	years	
INEX_XER-106	Noble english person from the Hundred Years' War	war	
INEX_XER-106	Noble english person from the Hundred Years' War	noble english	
INEX_XER-106	Noble english person from the Hundred Years' War	english person	
INEX_XER-106	Noble english person from the Hundred Years' War	person hundred	
INEX_XER-106	Noble english person from the Hundred Years' War	hundred years	
INEX_XER-106	Noble english person from the Hundred Years' War	years war	
INEX_XER-108	State capitals of the United States of America	state	
INEX_XER-108	State capitals of the United States of America	capitals	
INEX_XER-108	State capitals of the United States of America	united	
INEX_XER-108	State capitals of the United States of America	states	
INEX_XER-108	State capitals of the United States of America	america	
INEX_XER-108	State capitals of the United States of America	state capitals	
INEX_XER-108	State capitals of the United States of America	capitals united	
INEX_XER-108	State capitals of the United States of America	united states	
INEX_XER-108	State capitals of the United States of America	states america	
INEX_XER-109	National capitals situated on islands	national	
INEX_XER-109	National capitals situated on islands	capitals	
INEX_XER-109	National capitals situated on islands	situated	
INEX_XER-109	National capitals situated on islands	islands	
INEX_XER-109	National capitals situated on islands	national capitals	
INEX_XER-109	National capitals situated on islands	capitals situated	
INEX_XER-109	National capitals situated on islands	situated islands	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	nobel	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	prize	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	literature	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	winners	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	poets	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	nobel prize	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	prize literature	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	literature winners	
INEX_XER-110	Nobel Prize in Literature winners who were also poets	winners poets	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	formula	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	1	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	drivers	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	won	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	monaco	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	grand	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	prix	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	formula 1	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	1 drivers	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	drivers won	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	won monaco	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	monaco grand	
INEX_XER-113	Formula 1 drivers that won the Monaco Grand Prix	grand prix	
INEX_XER-114	Formula one races in Europe	formula	
INEX_XER-114	Formula one races in Europe	races	
INEX_XER-114	Formula one races in Europe	europe	
INEX_XER-114	Formula one races in Europe	formula races	
INEX_XER-114	Formula one races in Europe	races europe	
INEX_XER-115	Formula One World Constructors' Champions	formula	
INEX_XER-115	Formula One World Constructors' Champions	world	
INEX_XER-115	Formula One World Constructors' Champions	constructors	
INEX_XER-115	Formula One World Constructors' Champions	champions	
INEX_XER-115	Formula One World Constructors' Champions	formula world	
INEX_XER-115	Formula One World Constructors' Champions	world constructors	
INEX_XER-115	Formula One World Constructors' Champions	constructors champions	
INEX_XER-116	Italian nobel prize winners	italian	
INEX_XER-116	Italian nobel prize winners	nobel	
INEX_XER-116	Italian nobel prize winners	prize	
INEX_XER-116	Italian nobel prize winners	winners	
INEX_XER-116	Italian nobel prize winners	italian nobel	
INEX_XER-116	Italian nobel prize winners	nobel prize	
INEX_XER-116	Italian nobel prize winners	prize winners	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	musicians	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	appeared	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	blues	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	brothers	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	movies	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	musicians appeared	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	appeared blues	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	blues brothers	
INEX_XER-117	Musicians who appeared in the Blues Brothers movies	brothers movies	
INEX_XER-118	French car models in 1960's	french	
INEX_XER-118	French car models in 1960's	car	
INEX_XER-118	French car models in 1960's	models	
INEX_XER-118	French car models in 1960's	1960s	
INEX_XER-118	French car models in 1960's	french car	
INEX_XER-118	French car models in 1960's	car models	
INEX_XER-118	French car models in 1960's	models 1960s	
INEX_XER-119	Swiss cantons where they speak German	swiss	
INEX_XER-119	Swiss cantons where they speak German	cantons	
INEX_XER-119	Swiss cantons where they speak German	speak	
INEX_XER-119	Swiss cantons where they speak German	german	
INEX_XER-119	Swiss cantons where they speak German	swiss cantons	
INEX_XER-119	Swiss cantons where they speak German	cantons speak	
INEX_XER-119	Swiss cantons where they speak German	speak german	
INEX_XER-121	US presidents since 1960	presidents	
INEX_XER-121	US presidents since 1960	1960	
INEX_XER-121	US presidents since 1960	presidents 1960	
INEX_XER-122	Movies with eight or more Academy Awards	movies	
INEX_XER-122	Movies with eight or more Academy Awards	eight	
INEX_XER-122	Movies with eight or more Academy Awards	academy	
INEX_XER-122	Movies with eight or more Academy Awards	awards	
INEX_XER-122	Movies with eight or more Academy Awards	movies eight	
INEX_XER-122	Movies with eight or more Academy Awards	eight academy	
INEX_XER-122	Movies with eight or more Academy Awards	academy awards	
INEX_XER-123	FIFA world cup national team winners since 1974	fifa	
INEX_XER-123	FIFA world cup national team winners since 1974	world	
INEX_XER-123	FIFA world cup national team winners since 1974	cup	
INEX_XER-123	FIFA world cup national team winners since 1974	national	
INEX_XER-123	FIFA world cup national team winners since 1974	team	
INEX_XER-123	FIFA world cup national team winners since 1974	winners	
INEX_XER-123	FIFA world cup national team winners since 1974	1974	
INEX_XER-123	FIFA world cup national team winners since 1974	fifa world	
INEX_XER-123	FIFA world cup national team winners since 1974	world cup	
INEX_XER-123	FIFA world cup national team winners since 1974	cup national	
INEX_XER-123	FIFA world cup national team winners since 1974	national team	
INEX_XER-123	FIFA world cup national team winners since 1974	team winners	
INEX_XER-123	FIFA world cup national team winners since 1974	winners 1974	
INEX_XER-124	Novels that won the Booker Prize	novels	
INEX_XER-124	Novels that won the Booker Prize	won	
INEX_XER-124	Novels that won the Booker Prize	booker	
INEX_XER-124	Novels that won the Booker Prize	prize	
INEX_XER-124	Novels that won the Booker Prize	novels won	
INEX_XER-124	Novels that won the Booker Prize	won booker	
INEX_XER-124	Novels that won the Booker Prize	booker prize	
INEX_XER-125	countries which have won the FIFA world cup	countries	
INEX_XER-125	countries which have won the FIFA world cup	won	
INEX_XER-125	countries which have won the FIFA world cup	fifa	
INEX_XER-125	countries which have won the FIFA world cup	world	
INEX_XER-125	countries which have won the FIFA world cup	cup	
INEX_XER-125	countries which have won the FIFA world cup	countries won	
INEX_XER-125	countries which have won the FIFA world cup	won fifa	
INEX_XER-125	countries which have won the FIFA world cup	fifa world	
INEX_XER-125	countries which have won the FIFA world cup	world cup	
INEX_XER-126	toy train manufacturers that are still in business	toy	
INEX_XER-126	toy train manufacturers that are still in business	train	
INEX_XER-126	toy train manufacturers that are still in business	manufacturers	
INEX_XER-126	toy train manufacturers that are still in business	business	
INEX_XER-126	toy train manufacturers that are still in business	toy train	
INEX_XER-126	toy train manufacturers that are still in business	train manufacturers	
INEX_XER-126	toy train manufacturers that are still in business	manufacturers business	
INEX_XER-127	german female politicians	german	
INEX_XER-127	german female politicians	female	
INEX_XER-127	german female politicians	politicians	
INEX_XER-127	german female politicians	german female	
INEX_XER-127	german female politicians	female politicians	
INEX_XER-128	Bond girls	bond	
INEX_XER-128	Bond girls	girls	
INEX_XER-128	Bond girls	bond girls	
INEX_XER-129	Science fiction book written in the 1980	science	
INEX_XER-129	Science fiction book written in the 1980	fiction	
INEX_XER-129	Science fiction book written in the 1980	book	
INEX_XER-129	Science fiction book written in the 1980	written	
INEX_XER-129	Science fiction book written in the 1980	1980	
INEX_XER-129	Science fiction book written in the 1980	science fiction	
INEX_XER-129	Science fiction book written in the 1980	fiction book	
INEX_XER-129	Science fiction book written in the 1980	book written	
INEX_XER-129	Science fiction book written in the 1980	written 1980	
INEX_XER-130	Star Trek Captains	star	
INEX_XER-130	Star Trek Captains	trek	
INEX_XER-130	Star Trek Captains	captains	
INEX_XER-130	Star Trek Captains	star trek	
INEX_XER-130	Star Trek Captains	trek captains	
INEX_XER-132	living nordic classical composers	living	
INEX_XER-132	living nordic classical composers	nordic	
INEX_XER-132	living nordic classical composers	classical	
INEX_XER-132	living nordic classical composers	composers	
INEX_XER-132	living nordic classical composers	living nordic	
INEX_XER-132	living nordic classical composers	nordic classical	
INEX_XER-132	living nordic classical composers	classical composers	
INEX_XER-133	EU countries	eu	
INEX_XER-133	EU countries	countries	
INEX_XER-133	EU countries	eu countries	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	record	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	breaking	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	sprinters	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	male	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	100	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	meter	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	sprints	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	record breaking	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	breaking sprinters	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	sprinters male	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	male 100	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	100 meter	
INEX_XER-134	record-breaking sprinters in male 100-meter sprints	meter sprints	
INEX_XER-135	professional baseball team in Japan	professional	
INEX_XER-135	professional baseball team in Japan	baseball	
INEX_XER-135	professional baseball team in Japan	team	
INEX_XER-135	professional baseball team in Japan	japan	
INEX_XER-135	professional baseball team in Japan	professional baseball	
INEX_XER-135	professional baseball team in Japan	baseball team	
INEX_XER-135	professional baseball team in Japan	team japan	
INEX_XER-136	Japanese players in Major League Baseball	japanese	
INEX_XER-136	Japanese players in Major League Baseball	players	
INEX_XER-136	Japanese players in Major League Baseball	major	
INEX_XER-136	Japanese players in Major League Baseball	league	
INEX_XER-136	Japanese players in Major League Baseball	baseball	
